query_id,chunk_id,bm25_score,cosine_qc,hybrid_score,rank,gap_top1_top2,lexical_overlap,tokens_count_q,tokens_count_c,label_relevance
q126,190,39.04113216251152,0.7977758646011353,27.568125273138403,4,7.531581215721367,0.6190476190476191,25,300,0
q126,192,38.30837745269064,0.7118849754333496,27.02942970951345,5,7.531581215721367,0.6190476190476191,25,300,0
q126,160,37.07445803623001,0.6547045707702637,26.148531996592087,6,7.531581215721367,0.5238095238095238,25,300,0
q126,150,36.95289164258897,0.7518733739852905,26.09258616200787,7,7.531581215721367,0.5238095238095238,25,300,0
q126,161,36.53672705261824,0.7690568566322327,25.806425993822433,8,7.531581215721367,0.5714285714285714,25,300,0
q126,194,36.257440738438675,0.6894561052322388,25.587045348476742,9,7.531581215721367,0.47619047619047616,25,300,0
q126,171,35.87308959777146,0.7427158355712891,25.333977469111407,10,7.531581215721367,0.6190476190476191,25,300,0
q126,162,35.492528974312286,0.7839239835739136,25.079947477090773,11,7.531581215721367,0.6190476190476191,25,300,0
q126,155,34.91352129410027,0.6682219505310059,24.63993149102949,12,7.531581215721367,0.5238095238095238,25,300,0
q126,167,34.501906387622206,0.7081949710845947,24.36379296266092,13,7.531581215721367,0.47619047619047616,25,300,0
q126,154,34.44719663441516,0.6844305396080017,24.318366805973007,14,7.531581215721367,0.5238095238095238,25,300,0
q126,195,34.378881556044185,0.6927750110626221,24.273049592549715,15,7.531581215721367,0.42857142857142855,25,300,0
q126,152,34.375205064376345,0.7012234926223755,24.273010592850152,16,7.531581215721367,0.5238095238095238,25,300,0
q126,39,34.376674567616746,0.37593239545822144,24.176451915969185,17,7.531581215721367,0.5714285714285714,25,300,0
q126,186,33.56773052419312,0.7366800308227539,23.718415376182005,18,7.531581215721367,0.47619047619047616,25,300,0
q126,166,32.931880046039055,0.6724720001220703,23.254057632263958,19,7.531581215721367,0.42857142857142855,25,300,0
q126,153,32.426638630474976,0.6314662098884583,22.88808690429902,20,7.531581215721367,0.6190476190476191,25,300,0
q126,168,32.34407073630142,0.7535709142684937,22.86692078969154,21,7.531581215721367,0.5238095238095238,25,300,0
q126,183,32.32464696279077,0.6650389432907104,22.826764556940756,22,7.531581215721367,0.5714285714285714,25,300,0
q126,163,32.294409681056806,0.6864734888076782,22.812028823382065,23,7.531581215721367,0.5238095238095238,25,300,0
q126,164,32.18659271701178,0.7797895669937134,22.764551772006357,24,7.531581215721367,0.5238095238095238,25,300,0
q126,246,31.691418191344948,0.3654685616493225,22.29363330243626,25,7.531581215721367,0.5238095238095238,25,300,0
q127,188,43.98408824565951,0.6912451982498169,30.996235331436598,1,9.512075260655926,0.6666666666666666,23,300,1
q127,281,30.540260901286146,0.3532581329345703,21.48416007078067,2,9.512075260655926,0.6666666666666666,23,300,0
q127,250,29.792423429291876,0.3801042139530182,20.968727664690217,3,9.512075260655926,0.5714285714285714,23,300,0
q127,187,29.0645062457603,0.5675539970397949,20.515420571144148,4,9.512075260655926,0.47619047619047616,23,300,0
q127,111,29.073768986124335,0.41056954860687256,20.474809154869096,5,9.512075260655926,0.47619047619047616,23,300,0
q127,7,29.01296460347439,0.3580257296562195,20.416482941328937,6,9.512075260655926,0.5714285714285714,23,300,0
q127,150,28.908362241457276,0.5734559893608093,20.407890365828333,7,9.512075260655926,0.5238095238095238,23,300,0
q127,161,28.845443458465045,0.5798375010490417,20.365761671240243,8,9.512075260655926,0.5238095238095238,23,300,0
q127,152,28.822129906198803,0.5630596876144409,20.344408840623494,9,9.512075260655926,0.5714285714285714,23,300,0
q127,158,28.751958866768046,0.536147952079773,20.287215592361562,10,9.512075260655926,0.5238095238095238,23,300,0
q127,168,28.511166782910223,0.5665813684463501,20.127791158571057,11,9.512075260655926,0.6190476190476191,23,300,0
q127,167,28.452048235799715,0.6119672060012817,20.100023926860185,12,9.512075260655926,0.5714285714285714,23,300,0
q127,194,28.352569603202088,0.5511812567710876,20.012153099272787,13,9.512075260655926,0.47619047619047616,23,300,0
q127,189,28.31105884712727,0.5682969093322754,19.988230265788772,14,9.512075260655926,0.5238095238095238,23,300,0
q127,195,28.2682615698245,0.5592761039733887,19.955565930069167,15,9.512075260655926,0.5238095238095238,23,300,0
q127,134,28.273717061446558,0.37947049736976624,19.90544309222352,16,9.512075260655926,0.5238095238095238,23,300,0
q127,149,28.101056340707913,0.501520037651062,19.821195449790856,17,9.512075260655926,0.6666666666666666,23,300,0
q127,280,28.136885870941413,0.39925116300582886,19.815595458560736,18,9.512075260655926,0.5714285714285714,23,300,0
q127,156,27.92121748423022,0.5679032802581787,19.715223223038606,19,9.512075260655926,0.5714285714285714,23,300,0
q127,154,27.929262615211382,0.5409867763519287,19.712779863553546,20,9.512075260655926,0.5238095238095238,23,300,0
q127,193,27.61634733561622,0.5512465834617615,19.49681710996988,21,9.512075260655926,0.5238095238095238,23,300,0
q127,186,27.456949634957226,0.5510423183441162,19.385177439973294,22,9.512075260655926,0.47619047619047616,23,300,0
q127,178,27.3058014404199,0.4936668872833252,19.262161074478925,23,9.512075260655926,0.5238095238095238,23,300,0
q127,166,26.888811653432544,0.5517458915710449,18.987691924874092,24,9.512075260655926,0.47619047619047616,23,300,0
q127,33,26.530111733875053,0.41097143292427063,18.694369643589816,25,9.512075260655926,0.5714285714285714,23,300,0
q128,188,28.310330263013228,0.7106578350067139,20.03042853461127,1,3.013854994533286,0.6,16,300,1
q128,192,24.048296576037835,0.6092197895050049,17.016573540077985,2,3.013854994533286,0.6666666666666666,16,300,0
q128,161,24.030549973495177,0.6491296291351318,17.01612387018716,3,3.013854994533286,0.6,16,300,0
q128,169,23.742241888273444,0.5538613796234131,16.785727735678435,4,3.013854994533286,0.6666666666666666,16,300,0
q128,281,23.366419742410585,0.455118864774704,16.49302947911982,5,3.013854994533286,0.6666666666666666,16,300,0
q128,156,23.10240092863051,0.6804959774017334,16.375829443261875,6,3.013854994533286,0.6666666666666666,16,300,0
